id,start,end,marr_familiarMarrsLevels,marrclarifies_1not7completely,important_toBuildProcessModels,level,instructor,discipline,model,isPM
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Additive-utility Model of Delay Discounting
 (Killeen, 2009)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"ALM, Associative Learning Model
 (DeLosh, Busemeyer, McDaniel & 1997; Busemeyer, Byun, Delosh & McDaniel, 1997)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Anchoring and Adjustment Model
 (Kahneman & Tversky, 1982; Einhorn & Hogarth, 1985)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"ASCM, Adaptive Strategy Choice Model (of algebraic strategies)
 (Siegler & Shipley, 1995)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Associative Accumulation Model
 (Bhatia, 2013)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Attractor Model of Visual Discrimination
 (Wang, 2002)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Availability Heuristic
 (Tversky & Kahneman, 1973)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Beta Delta Preference Model of Temporal Discounting
 (Laibson, 1997)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Biased Encoding Model (associative storage network model of memory-based judgment)
 (e.g., Hastie, 1979; 1980)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Brunswik's Lens Model
 (Brunswik, 1956)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"BSR, Bayesian Sequential Risk Taking Model
 (Wallsten,  Pleskac, &  Lejuez,  2005; Pleskac, 2008)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Causal Bayes Nets
 (Spirtes, Glymour, & Scheines, 1993; Pearl, 2000)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Complement Model of Charitable-giving
 (Bernheim, 1994)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Conditional Probability Model
 (Oaksford, Chater, & Larkin, 2000)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Constructed-Choice Model
 (Krantz & Kunreuther, 2007)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Constructionist Theory of Inference Generation 
 (Graesser, Singer, & Trabasso, 1994)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"CPT, Cumulative Prospect Theory
 (Tversky & Kahneman, 1992)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Delta-Rule Model
 (Rescorla & Wagner, 1972)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Denrell's Experience Sampling Model
 (Denrell, 2005)",Yes
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Dimensional Overlap Model
 (Kornblum, Hasbroucq, & Osman, 1990)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Dimensional Weight Model
 (Birnbaum & Stegner, 1979; Tversky, Sattath, & Slovic, 1988)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Discrete-Slot Model of Working Memory
 (Zhang & Luck, 2008, 2009)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"DM, Diffusion Model
 (Ratcliff, 1978)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Dual Process Model of Deductive Inference
 (Verschueren, Schaeken, & d'Ydewalle, 2005)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"EBA, Elimination by Aspects
 (Tversky, 1972)",Yes
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"EBM, Frequency-sensitive Exemplar Model
 (Nosofsky, 1988)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"EBRW, Exemplar-based Random Walk Model
 (Nosofksy & Palmeri, 1997)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"EGCM-RT, Extended Generalized Context Model for Reaction Times
 (Lamberts, 2000)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"EGCM, Extended Generalized Context Model
 (Lamberts, 1998)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"EW, Equal Weighting Model
 (Dawes, 1979)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Exemplar Model
 (Medin & Schaffer, 1978)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Exemplar-Based Network Model
 (Nosofsky, Kruschke, McKinley, 1992)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Exponential Strategy Selection Model
 (Rieskamp & Otto, 2006)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Extension of the Leaky, Competing Accumulator Model
 (Usher & McClelland, 2004)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"FA Model, Fractional Adjustment Model
 (Weber, Shafir, & Blais, 2004)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Feedforward inhibition model
 (Shadlen & Newsome , 2001)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Forgetting Strategy Selection Model
 (Rieskamp & Otto, 2006)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"FSDT, Fuzzy Signal Detection Theory
 (Hancock, Masalonis, & Parasuraman, 2000)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"GCM, Generalized Context Model
 (Nosofsky, 1986)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"General Linear Classifier
 (Medin & Schwanenflugel, 1981; Ashby & Gott, 1988)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"GQC, General Quadratic Classifier
 (Ashby & Gott, 1988; Ashby 1992)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"gRAT, Generalized Version of a Rational Model/WADD
 (Nosofsky & Bergert, 2007)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"gTTB, Generalized Version of Take-the-Best
 (Nosofsky & Bergert, 2007)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Herrnstein's Matching Law
 (Herrnstein, 1961)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"HyGene
 (Thomas, Dougherty, Sprenger, & Harbison, 2008)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Hyperbolic Discounting Model
 (Elster, 1979)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Imagination Strategy Selection Model
 (Rieskamp & Otto, 2006)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Incongruity-biased Encoding Model
 (Hastie & Kumar 1979; Hastie, 1980, 1984; Scrull, 1981)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Increasing Probability Model
 (Wallsten, Pleskac, Lejuez, 2005)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Independence Model of Memory and Judgment
 (Anderson & Hubert, 1963; Anderson, 1981)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Independent Race Model
 (Logan & Cowan, 1984)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Integrated System Model of Attention and Decision Making
 (Smith & Ratcliff, 2009)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"LBA, Linear Ballistic Accumulator Model
 (Brown & Heathcote, 2008)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"LCA, Leaky, Competing Accumulator Model
 (Usher & McClelland, 2001)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Leaky Accumulator Model with Relative Criteria
 (Ratcliff & Smith, 2004)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Leaky Accumulator Model
 (Ratcliff & Smith, 2004)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Lexicographic Semiorder
 (Luce, 1956; Tversky, 1969)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Linear Decision-boundary Model
 (Ashby & Townsend, 1986)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,Linear Regression,No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"LISA, Learning and Inference with Schemas and Analogies
 (Hummel & Holyoak, 1996; 1997)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Least Mean Squares Network/Configural Cue Adaptive Network Model
 (Gluck & Bower, 1988)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Matching Heuristic
 (Dhami & Ayton, 2001)",Yes
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"MDFT, Multialternative Decision Field Theory
 (Roe, Busemeyer, & Townsend, 2001)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"MIN, Minimalist
 (Gigerenzer & Goldstein, 1996; Gigerenzer et. al, 1999)",Yes
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Minimum-distance Classifier
 (Ashby & Townsend, 1986)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Mixture Model of Transitive Preferences
 (Regenwetter, Dana, & Davis-Stober, 2011)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"MMN, Max-minus-next Diffusion Model
 (Ratcliff & McKoon, 1997; McMillen & Holmes, 2006)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Mutual Inhibition Model
 (Usher & McClelland, 2001)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,Naive Bayes Classifier,No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Nonstationary Process Increasing Probability Model
 (Wallsten, Pleskac, Lejuez, 2005)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"OU, Ornstein-Uhlenbeck Diffusion Model
 (Busemeyer & Townsend, 1993)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"PCS, Parallel Constraint Satisfaction Model for Probabilistic Decision Tasks
 (Glöckner & Betsch, 2008)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"PH, Priority Heuristic
 (Brandstätter, Gigerenzer, & Hertwig, 2006)",Yes
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Preference for Sequences Model
 (Loewenstein & Prelec, 1993)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Present-value Comparison Model
 (Ainsly, 1992)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Pretree, Preference Tree
 (Tversky & Sattath, 1979)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Priority Model
 (Rieskamp, 2008)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Probabilistic Contrast Model
 (Cheng & Novick, 1990)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Prototype Model
 (Reed, 1972)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"PT, Prospect Theory
 (Kahneman & Tversky, 1979)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"SAMBA, Selective Attention, Mapping, and Ballistic Accumulation Model
 (Brown, Marley, Donkin, & Heathcote, 2008)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"SDT, Signal Detection Theory
 (Tanner & Swets, 1954; Swets, Tanner, & Birdsall, 1961)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"SEMAUT, Subjective Expected Multi-Attribute Utility Model
 (Savage, 1954)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"SS Power Model
 (Lu, Yuille, Liljeholm, Cheng, & Holyoak, 2008)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"SSL, Strategy Selection Learning Theory
 (Rieskamp & Otto, 2006)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Stationary Process Model
 (Wallsten, Pleskac, Lejuez, 2005)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Story Model (of juror decision making)
 (Pennington & Hastie, 1986, 1988)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,Structural Equation Model,No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Subjective Expected Utility Model
 (von Neumann & Morgenstern, 1947)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"SUSTAIN, Supervised and Unsupervised Stratified Adaptive Incremental Network
 (Love & Medin, 1998; Love, Medin & Gureckis, 2004)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"SVM, Sequential Value Matching
 (Johnson & Busemeyer, 2005)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Target Model
 (Wallsten, Pleskac, & Lejuez, 2005)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"TAX , Transfer of Attention Exchange Model
 (Birnbaum & Stegner, 1979)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Three-stage model
 (Hasbroucq & Guiard, 1991)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Tradeoff Model of Intertemporal Choice
 (Scholten & Read, 2010)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"TTB, Take-the-best
 (Gigerenzer & Goldstein, 1996)",Yes
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"UCIP, Unlimited Capacity Independent Parallel Processing Model
 (Townsend & Wenger, 2004)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,Utility Functions,No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"WADD, Weighted Additive Model
 (Payne, Bettmann, & Johnson, 1993; Keeney & Raiffa, 1976)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Warm Glow Model of Charitable-giving
 (Andreoni, 1990)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,Weighting Model,No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Wiener Diffusion Model
 (Stone, 1960; Laming, 1968; Link & Heath, 1975)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Wyer and Srull's Storage Bin Model
 (Wyer & Srull, 1986)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Quantum Judgment Model
 (Busemeyer, Pothos, Franco, & Trueblood, 2011)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"r-Model
 (Hilbig, Erdfelder, & Pohl, 2010)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"RAM, Rank Affected Multiplicative Model
 (Birnbaum & Stegner, 1979; Birnbaum & McIntosh, 1996)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Random Walk Model
 (Stone, 1960; Laming, 1968; Link & Heath, 1975)",No
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"Recruitment Model
 (LaBerge, 1992)",No opinion
R_3rH9pr8LrZCADzY,16-12-2014 03:31,16-12-2014 03:45,Yes,6,Yes,"Research scientist (postdoc, lecturer, researcher)","Yes, I have.",Cognitive Science,"RELAC, Reinforcment Learning of Cognitive Strategies
 (Erev & Barron, 2005)",No opinion
